,order,question_raw,question_theme,question_coded,response,question_text,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type,year
95,10.4,Q20583782.4,Living Conditions,findiff_cold,Yes,felt cold,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,Felt cold,felt cold,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",TRUE,Financial difficulties,Financial difficulties: felt cold,NA,0,Multiple Select,2024
96,10.5,Q20583782.5,Living Conditions,findiff_move,No,moved to a smaller home,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,Moved to a smaller home,moved to a smaller home,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",FALSE,Financial difficulties,NA,NA,0,Multiple Select,2024
97,10.5,Q20583782.5,Living Conditions,findiff_move,Yes,moved to a smaller home,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,Moved to a smaller home,moved to a smaller home,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",TRUE,Financial difficulties,Financial difficulties: went to a food bank,NA,0,Multiple Select,2024
98,10.6,Q20583782.6,Living Conditions,findiff_misstrip,No,missed a school trip,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,Missed a school trip,missed a school trip,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",FALSE,Financial difficulties,NA,NA,0,Multiple Select,2024
99,10.6,Q20583782.6,Living Conditions,findiff_misstrip,Yes,missed a school trip,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,Missed a school trip,missed a school trip,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",TRUE,Financial difficulties,Financial difficulties: missed a school trip,NA,0,Multiple Select,2024
100,10.7,Q20583782.7,Living Conditions,findiff_pnts,No,prefer not to say,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,Prefer not to say,prefer not to say,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",FALSE,Financial difficulties,NA,NA,0,Multiple Select,2024
101,10.7,Q20583782.7,Living Conditions,findiff_pnts,Yes,prefer not to say,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,Prefer not to say,prefer not to say,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",FALSE,Financial difficulties,NA,NA,0,Multiple Select,2024
102,10.8,Q20583782.8,Living Conditions,findiff_none,No,no experiences,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,No experiences,no experiences,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",FALSE,Financial difficulties,NA,NA,0,Multiple Select,2024
103,10.8,Q20583782.8,Living Conditions,findiff_none,Yes,no experiences,The proportion of %s students who responded <b>'%s'</b> (%s) when asked if their household had <b>%s</b> due to financial difficulties was %s %s students (%s).,No experiences,no experiences,FALSE,TRUE,findiff,"In the past year, has your household (including you and your parents/guardians) experienced any of the following due to financial difficulties?",TRUE,Financial difficulties,Financial difficulties: none,NA,0,Multiple Select,2024
104,11,Q20585656,Living Conditions,fsm,Yes,free school meals,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they receive <b>%s</b> was %s %s (%s).,Do you receive free school meals?,-,FALSE,FALSE,fsm,Do you receive free school meals?,TRUE,Free school meals,Receives free school meals,NA,0,Simple,2024
105,11,Q20585656,Living Conditions,fsm,No,free school meals,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they receive <b>%s</b> was %s %s (%s).,Do you receive free school meals?,-,FALSE,FALSE,fsm,Do you receive free school meals?,FALSE,Free school meals,NA,NA,0,Simple,2024
106,11,Q20585656,Living Conditions,fsm,Prefer not to say,free school meals,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they receive <b>%s</b> was %s %s (%s).,Do you receive free school meals?,-,FALSE,FALSE,fsm,Do you receive free school meals?,FALSE,Free school meals,NA,NA,0,Simple,2024
107,12,Q8978209,Living Conditions,school_supported,No,felt supported by their school and that they were offered help when having difficulties,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s (%s).,Do you feel supported by your school and feel they offer you help with any difficulties you have?,NA,FALSE,FALSE,school_supported,Do you feel supported by your school and feel they offer you help with any difficulties you have?,TRUE,School support for difficulties,Didn't feel supported by their school with their difficulties,NA,0,Simple,2024
108,12,Q8978209,Living Conditions,school_supported,Not sure,felt supported by their school and that they were offered help when having difficulties,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s (%s).,Do you feel supported by your school and feel they offer you help with any difficulties you have?,NA,FALSE,FALSE,school_supported,Do you feel supported by your school and feel they offer you help with any difficulties you have?,FALSE,School support for difficulties,NA,NA,0,Simple,2024
109,12,Q8978209,Living Conditions,school_supported,Prefer not to say,felt supported by their school and that they were offered help when having difficulties,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s (%s).,Do you feel supported by your school and feel they offer you help with any difficulties you have?,NA,FALSE,FALSE,school_supported,Do you feel supported by your school and feel they offer you help with any difficulties you have?,FALSE,School support for difficulties,NA,NA,0,Simple,2024
110,12,Q8978209,Living Conditions,school_supported,Yes,felt supported by their school and that they were offered help when having difficulties,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s (%s).,Do you feel supported by your school and feel they offer you help with any difficulties you have?,NA,FALSE,FALSE,school_supported,Do you feel supported by your school and feel they offer you help with any difficulties you have?,FALSE,School support for difficulties,NA,NA,0,Simple,2024
111,14,Q8978210,Mental Health and Wellbeing,life_satisfied,low,about how satisfied they with their life on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",life satisfaction,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low life satisfaction rating,RAG - Low is good,0,Mental Calculation,2024
112,14,Q8978210,Mental Health and Wellbeing,life_satisfied,high,about how satisfied they with their life on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",life satisfaction,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
113,14,Q8978210,Mental Health and Wellbeing,life_satisfied,medium,about how satisfied they with their life on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",life satisfaction,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
114,14,Q8978210,Mental Health and Wellbeing,life_satisfied,very high,about how satisfied they with their life on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how satisfied are you with your life nowadays?",life satisfaction,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
115,15,Q9215126,Mental Health and Wellbeing,life_worthwhile,low,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",actions feel worthwhile,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low rating when asked if they feel the things they do in life are worthwhile,NA,0,Mental Calculation,2024
116,15,Q9215126,Mental Health and Wellbeing,life_worthwhile,high,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",actions feel worthwhile,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
117,15,Q9215126,Mental Health and Wellbeing,life_worthwhile,medium,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",actions feel worthwhile,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
118,15,Q9215126,Mental Health and Wellbeing,life_worthwhile,very high,the extent to which they feel the things they do in their life are worthwhile on a scale of low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, to what extent do you feel that the things you do in your life are worthwhile?",actions feel worthwhile,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
119,16,Q9215135,Mental Health and Wellbeing,life_happyyesterday,low,how happy they felt yesterday overall on a scale low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",happiness yesterday,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,TRUE,Life satisfaction and wellbeing,Low rating when asked how happy they felt yesterday overall,NA,0,Mental Calculation,2024
120,16,Q9215135,Mental Health and Wellbeing,life_happyyesterday,high,how happy they felt yesterday overall on a scale low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",happiness yesterday,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
121,16,Q9215135,Mental Health and Wellbeing,life_happyyesterday,medium,how happy they felt yesterday overall on a scale low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",happiness yesterday,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
122,16,Q9215135,Mental Health and Wellbeing,life_happyyesterday,very high,how happy they felt yesterday overall on a scale low to high,The proportion of %s students who answered <b>'%s'</b> (%s) when asked <b>%s</b> was %s %s students (%s).,"Overall, how happy did you feel yesterday?",happiness yesterday,TRUE,FALSE,life,We would like to ask you four questions about your feelings on aspects of your life and wellbeing.,FALSE,Life satisfaction and wellbeing,NA,NA,0,Mental Calculation,2024
123,17,Q8978211,Diet and Lifestyle,diet_water,On most days,water,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked how often they have <b>%s</b> was %s %s students (%s).,How often do you drink water?,water,TRUE,FALSE,diet,How often do you have the following foods?,TRUE,Diet,Diet: drinks water on most days,NA,2,Grid,2024
